timestamp,company_name,city,website,email_found,method
2026-03-19T02:00:25.042543,KG Facility Solutions,Denver,https://www.kgfs.co/,N/A,not_found
2026-03-19T02:00:25.765492,Aspen Maintenance Inc,Denver,https://aspenmaintenance.com/,mark@aspenmaintenance.com,regex_homepage
2026-03-19T02:00:29.105816,DBM Janitorial Services,Dallas,https://full-service-janitorial.com/,N/A,not_found
2026-03-19T02:00:31.775807,Allied Facility Care,Dallas,https://alliedfacilitycare.com/,N/A,not_found
2026-03-19T02:00:33.360204,Valor Janitorial,Dallas,https://www.valorjanitorial.com/,N/A,not_found
2026-03-19T02:00:34.297614,Pro Squared Janitorial Services,Atlanta,https://www.prosquaredjanitorial.com/,info@prosquaredjanitorial.com,regex_homepage
2026-03-19T02:00:35.864174,Clean Team,Jersey City,https://www.cleanteamclean.com/,N/A,not_found
2026-03-19T02:00:38.830794,Cleaning World Inc,Hackensack,https://cleaningworldinc.com/,N/A,not_found
2026-03-19T02:00:39.522595,Maid2Clean Inc,Charlotte,https://janitorialservicescharlotte.com/,N/A,fetch_failed
2026-03-19T02:02:08.633671,Citywide Janitorial,Charlotte,https://citywidejanitors.com/,N/A,not_found
2026-03-19T02:02:12.785748,The Dunhill Companies,Orlando,https://dunhill.net/,N/A,not_found
2026-03-19T02:02:16.251009,Equity Investment Services,Orlando,https://equityinvestmentservices.com/,N/A,not_found
2026-03-19T02:02:17.769899,Mila Realty,Orlando,https://milarealty.com/,N/A,not_found
2026-03-19T02:02:18.762356,Commercial Equities Group,Minneapolis,https://www.cegspaces.com/,N/A,not_found
2026-03-19T02:02:20.284710,Gonyea Commercial Properties,Minneapolis,https://www.gonyeacommercial.com/,N/A,not_found
2026-03-19T02:02:21.875032,Suntide Commercial Realty,St. Paul,https://suntide.com/,N/A,not_found
2026-03-19T02:02:22.845334,The Nichols Company,Charlotte,https://thenicholscompany.com/,info@thenicholscompany.com,regex_homepage
2026-03-19T02:02:25.983302,Henderson Properties,Charlotte,https://www.hendersonproperties.com/,N/A,not_found
2026-03-19T02:02:27.404806,MPV Properties,Charlotte,https://mpvre.com/,N/A,not_found
2026-03-19T02:02:28.032480,Arizona Commercial Management,Phoenix,https://www.az-c-m.com/,N/A,fetch_failed
2026-03-19T02:02:30.644601,Phoenix Commercial Property Management,Phoenix,https://phoenixcommercialpropertymanagement.com/,N/A,not_found
2026-03-19T02:02:32.956896,Hunington Properties,Houston,https://www.hpiproperties.com/,N/A,not_found
2026-03-19T02:02:33.822015,Oak Leaf Management,Houston,https://oakleafmgmt.com/,oakleafinfo@oakleafmgmt.com,regex_homepage
2026-03-19T02:02:35.589126,Tarantino Properties,Houston,https://www.tarantino.com/,N/A,not_found
2026-03-19T02:02:36.893124,Black Label Property Management,Houston,https://www.blacklabelcommercial.com/,N/A,not_found
2026-03-19T02:02:38.404432,Coakley Realty,Washington,https://www.coakleyrealty.com/,N/A,not_found
2026-03-19T02:02:39.313112,Nomadic Real Estate,Washington,https://www.nomadicrealestate.com/,support@nomadicrealestate.com,regex_homepage
2026-03-19T02:02:40.039701,Gordon James Realty,Washington,https://www.gordonjamesrealty.com/,contact@gordonjamesrealty.com,regex_homepage
2026-03-19T02:02:42.288534,HND Realty LLC,Nashville,https://hndrealty.com/,N/A,not_found
2026-03-19T02:02:44.081830,LEAP Solutions LLC,Nashville,https://leapsolutionstn.com/,dliles@leapsolutionstn.com,regex_homepage
2026-03-19T02:02:49.435723,Southeast Venture,Nashville,https://southeastventure.com/,N/A,not_found
2026-03-19T02:02:52.914281,J. Butler Property Management,Boston,https://jbutlerpropertymgmt.com/,clientsvc@jbutlerpropertymgmt.com,regex_contact
2026-03-19T02:02:53.882546,DC Restaurant Group,Washington,https://www.thedcrestaurantgroup.com/,N/A,not_found
2026-03-19T02:02:55.086923,Better Hospitality Group,Washington,https://www.betterhospitality.com/,N/A,not_found
2026-03-19T02:02:57.718186,KNEAD Hospitality + Design,Washington,https://www.kneadhd.com/,info@kneadhd.com,regex_contact
2026-03-19T02:02:59.168361,Seven Reasons Group,Washington,https://www.sevenreasonsgroup.com/,N/A,not_found
2026-03-19T02:03:00.458821,TAG Restaurant Group,Denver,https://www.tagrestaurantgroup.com/,N/A,not_found
2026-03-19T02:04:04.209243,Cohn Restaurant Group,San Diego,https://www.dinecrg.com/,N/A,not_found
2026-03-19T02:04:05.380176,TRUST Restaurant Group,San Diego,https://www.trustrgsd.com/,N/A,not_found
2026-03-19T02:04:08.421406,River Jetty Restaurant Group,Newport Beach,https://www.riverjettyrg.com/,info@riverjettyrg.com,regex_contact
2026-03-19T02:04:10.487051,4Top Hospitality Group,Nashville,https://4tophospitality.com/,N/A,not_found
2026-03-19T02:04:11.552293,A.Ray Hospitality,Nashville,https://www.arayhospitality.com/,N/A,not_found
2026-03-19T02:06:18.163446,TC Restaurant Group,Nashville,https://tcrestaurantgroup.com/,N/A,not_found
2026-03-19T02:06:19.888613,Vida & Estilo Hospitality Group,Miami,https://vehospitality.com/,N/A,not_found
2026-03-19T02:06:21.012942,Graspa Group,Miami,https://www.graspagroup.com/,N/A,not_found
2026-03-19T02:06:23.835245,Breakwater Hospitality Group,Miami,https://breakwaterhg.com/,info@breakwaterhg.com,regex_contact
2026-03-19T02:06:25.810656,KUSH Hospitality Group,Miami,https://kushhospitality.com/,info@kushhospitality.com,regex_contact
2026-03-19T02:06:27.131650,Common Ground Culinary,Phoenix,https://www.commongroundculinary.com/,N/A,not_found
2026-03-19T02:06:28.339963,The Maggiore Group,Phoenix,https://www.maggioregroup.com/,N/A,not_found
2026-03-19T02:06:29.669909,Keeler Hospitality Group,Phoenix,https://keelerhospitalitygroup.com/,N/A,not_found
2026-03-19T02:06:30.413884,Rocket Restaurant Group,Minneapolis,https://rocketrestaurantgroup.com/,ryan@rocketrestaurantgroup.com,regex_homepage
2026-03-19T02:08:35.385758,Vestalia Hospitality,Minneapolis,https://www.youngjoni.com/,N/A,not_found
2026-03-19T02:08:36.440115,The Briar Group,Boston,https://www.thebriargroup.com/,info@thebriargroup.com,regex_contact
2026-03-19T02:08:42.044169,Midtown Dental Group,New York,https://midtowndentalgroup.com/,N/A,fetch_failed
2026-03-19T02:08:43.315134,The Exchange Dental Group,New York,https://www.theexchangedentalgroup.com/,N/A,not_found
2026-03-19T02:08:46.455571,New York Dental Management Group,New York,https://nydmg.com/,N/A,not_found
2026-03-19T02:08:49.448692,Dudhat Dental Group,Philadelphia,https://philadelphiaeaglesdentist.com/,N/A,not_found
2026-03-19T02:08:50.525175,Noble Dental Group,Philadelphia,https://www.mynobledental.com/,N/A,not_found
2026-03-19T02:08:52.949572,Pennsylvania Dental Group,Philadelphia,https://www.padentalgroup.com/,N/A,not_found
2026-03-19T02:08:54.577383,Atlanta Dental Team,Snellville,https://atlantadentalteam.com/,N/A,not_found
2026-03-19T02:08:56.519108,Family Dental Care,Chicago,https://www.familydentalcare.com/,N/A,not_found
2026-03-19T02:08:58.074554,ProCare Dental Group,Arlington Heights,https://www.procaredentalgroup.com/,N/A,not_found
2026-03-19T02:08:59.205694,Downtown Dental Chicago,Chicago,https://www.downtown-dental.com/,N/A,not_found
2026-03-19T02:09:00.371995,Tippit Dental Group,Houston,https://www.tippitdental.com/,N/A,not_found
2026-03-19T02:09:02.058599,SAIR Dental Group,Houston,https://www.sairdentalgroup.com/,N/A,not_found
2026-03-19T02:09:03.760100,Smile Design Dentistry,Tampa,https://www.thesmiledesign.com/,N/A,not_found
2026-03-19T02:09:09.520912,Dental Group of South Florida,Miami Springs,https://dentalsfl.com/,N/A,fetch_failed
2026-03-19T02:09:12.980876,Floridian Dental Group,Miami,https://floridiandentalgroupfl.com/,N/A,not_found
2026-03-19T02:09:14.286857,Cody Dental Group,Denver,https://codydental.com/,N/A,not_found
2026-03-19T02:09:15.884045,Southeast Denver Dental,Denver,https://www.sedenverdental.com/,info@dentalwellness.com,regex_contact
2026-03-19T02:09:17.285617,Newton Dental Associates,Newton,https://www.newtondentalassociates.com/,N/A,not_found
2026-03-19T02:09:18.870787,Pou Veterinary Group,Miami,https://pouvetgroup.com/,N/A,not_found
2026-03-19T02:09:20.704532,Your Family Veterinarian,Miami,https://www.yourfamilyveterinarian.com/,N/A,not_found
2026-03-19T02:09:24.544557,Miami Vet Group,Pinecrest,https://www.miamivetgroup.com/,N/A,not_found
2026-03-19T02:09:25.388091,Oradell Animal Hospital,Paramus,https://www.oradell.com/,medicalrecords@oradell.com,regex_homepage
2026-03-19T02:09:28.592803,NorthStar VETS,Robbinsville,https://northstarvets.com/,N/A,not_found
2026-03-19T02:09:29.739437,Westfield Veterinary Group,Westfield,https://www.westfieldvetgroup.com/,N/A,not_found
2026-03-19T02:09:41.580990,Metro Paws Animal Hospital,Dallas,https://mpahvets.com/,N/A,not_found
2026-03-19T02:09:42.523450,Phoenix Veterinary Center,Phoenix,https://phoenixvetcenter.com/,office@phoenixvetcenter.com,regex_homepage
2026-03-19T02:09:44.061819,Dr. Kelly's Surgical Unit,Phoenix,https://www.drkellysvet.com/,N/A,not_found
2026-03-19T02:09:45.685542,Partners Veterinary Group,Chicago,https://partnersvet.com/,N/A,not_found
2026-03-19T02:09:49.699039,O'Brien Veterinary Group,Oak Brook,https://obrienveterinarygroup.com/,N/A,not_found
2026-03-19T02:09:52.676244,West LA Veterinary Group,Los Angeles,https://wlavg.com/,info@wlavg.com,regex_contact
2026-03-19T02:09:53.624724,San Francisco Animal Medical Center,San Francisco,https://www.sfamc.com/,N/A,not_found
2026-03-19T02:09:56.650455,Lenity Vet Specialists,San Mateo,https://www.lenity.com/,N/A,not_found
2026-03-19T02:12:02.515277,Ocean Avenue Veterinary Hospital,San Francisco,https://oceanavevethosp.com/,N/A,not_found
2026-03-19T02:12:06.330100,Mixed Pet Veterinary Hospital,Charlotte,https://mixedpet.com/,N/A,not_found
2026-03-19T02:12:07.324463,Carolinas Veterinary Medical Hospital,Charlotte,https://www.carolinasvet.com/,office@carolinasvet.com,regex_homepage
2026-03-19T02:12:11.480014,Long Animal Hospital,Charlotte,https://longanimal.com/,N/A,not_found
2026-03-19T02:12:12.633757,Spotless Hand Car Wash,Chicago,https://www.spotlesshandcarwash.com/,N/A,not_found
2026-03-19T02:12:16.216769,Prestige Autowash,San Diego,https://prestigesd.com/,N/A,not_found
2026-03-19T02:12:18.556732,Genie Car Wash,San Diego,https://www.geniecarwash.com/,N/A,not_found
2026-03-19T02:12:20.257699,RIOT Hospitality Group,Scottsdale,https://riothg.com/,lissadruss@riothg.com,regex_contact
2026-03-19T02:12:21.378344,Romulus Restaurant Group,Phoenix,https://www.romulusinc.com,N/A,not_found
2026-03-19T02:12:22.987288,Parasole Restaurant Holdings,Minneapolis,https://parasole.com/,N/A,not_found
2026-03-19T02:12:24.437186,Morrissey Hospitality,Minneapolis,https://www.morrisseyhospitality.com/,N/A,not_found
2026-03-19T02:12:25.706000,Trellis Hospitality,Minneapolis,https://www.trellishospitality.com/,N/A,not_found
2026-03-19T02:12:28.304478,The Genuine Hospitality Group,Miami,https://thegenuinehospitalitygroup.com/,N/A,not_found
2026-03-19T02:12:28.997678,SRG Concepts,Washington,https://www.srgconcepts.com/,hello@srgconcepts.com,regex_homepage
2026-03-19T02:12:34.392038,RW Restaurant Group,Washington,https://rwrestaurantgroup.com/,N/A,not_found
2026-03-19T02:12:35.871136,Neighborhood Restaurant Group,Washington,https://www.neighborhoodrestaurantgroup.com/,N/A,not_found
2026-03-19T02:12:38.105932,Lyons Group,Boston,https://lyonsgroup.com/,N/A,not_found
2026-03-19T02:14:43.194097,Corbett Restaurant Group,Boston,https://corbettrestaurantgroup.com/,N/A,not_found
2026-03-19T02:14:48.248379,Maintenance Resources Inc,Denver,https://maintenanceresourcesinc.com/,N/A,not_found
2026-03-19T02:14:51.248874,Dallas Janitorial Services,Dallas,https://dallasjanitorialservices.com/,N/A,not_found
2026-03-19T02:14:52.131649,Strategic Janitorial Solutions,Dallas,https://www.strategicjanitorial.com/,N/A,not_found
2026-03-19T02:14:53.330069,Grand Dental Group,Chicago,https://www.granddentalgroup.com/,N/A,not_found
2026-03-19T02:14:55.294014,Chicago Dental Group,Prospect Heights,https://www.mydentalgroup.com/,N/A,not_found
2026-03-19T02:14:59.035918,Ingenious Dentistry,Houston,https://www.ingeniousdentistry.com/,N/A,not_found
2026-03-19T02:15:00.176140,Friedman Dental Group,Miami,https://friedmandentalgroup.com/,N/A,not_found
2026-03-19T02:15:02.220860,Underbite Dental Management,New York,https://www.myunderbite.com/,hr@myunderbite.com,regex_homepage
2026-03-19T02:16:05.573851,The Smilist Dental,New York,https://thesmilist.com/,N/A,not_found
2026-03-19T02:16:07.531782,New York Dental Specialty Group,New York,https://www.newyorkdentalspecialty.com/,N/A,not_found
2026-03-19T02:16:14.646741,Town & Country Animal Hospital,Miami,https://tcahvets.com/,N/A,not_found
2026-03-19T02:16:16.988031,North Jersey Veterinary Hospital,Wayne,https://northjerseyveterinaryhospital.com/,N/A,not_found
2026-03-19T02:16:20.633850,AZ Vet Direct,Phoenix,https://azvet.direct/,N/A,not_found
2026-03-19T02:16:21.599168,SoMa Animal Hospital,San Francisco,https://www.somaanimalhospital.com/,N/A,not_found
2026-03-19T02:16:22.848394,Ballantyne Veterinary Clinic,Charlotte,https://www.ballantynevet.com/,N/A,not_found
2026-03-19T02:17:26.059552,Central Providence Veterinary Hospital,Charlotte,https://www.centralprovidence.com/,N/A,not_found
2026-03-19T02:17:33.281267,East Dallas Veterinary Clinic,Dallas,https://eastdallasvetclinic.com/,N/A,not_found
2026-03-19T02:17:34.705006,Midway Hollow Pet Clinic,Dallas,https://midwayhollowpetclinic.com/,N/A,not_found
2026-03-19T02:17:37.175882,Premier Commercial Properties,Minneapolis,https://premiercommercialproperties.com/,N/A,not_found
2026-03-19T02:17:38.408048,Anderson Property Management,Minneapolis,https://www.andersonpropmgmt.com/,N/A,not_found
2026-03-19T02:17:45.369580,Summerhill Commercial,Minneapolis,https://www.summerhillcommercial.com/,info@summerhillcommercial.com,regex_contact
2026-03-19T02:18:49.098629,CPI Commercial Properties,Phoenix,https://cpiaz.com/,N/A,not_found
2026-03-19T02:18:50.066212,Plaza Companies,Phoenix,https://www.theplazaco.com/,info@theplazaco.com,regex_homepage
2026-03-19T02:18:50.994717,Brookside Properties,Nashville,https://www.brooksideproperties.com/,N/A,not_found
2026-03-19T02:18:52.552967,NAI Nashville Stanton Group,Nashville,https://www.nainashville.com/,N/A,not_found
2026-03-19T02:18:54.595118,Stiles Property Management,Orlando,https://www.stiles.com/orlando/,adrienne.zalkind@stiles.com,regex_contact
2026-03-19T02:18:55.742169,Xclusive Realty Management,Orlando,https://www.xrmgt.com/,teams@xrmgt.com,regex_homepage
2026-03-19T02:18:56.966721,Ackley Property Management,Orlando,https://www.ackleyflorida.com/,investments@ackleyflorida.com,regex_homepage
2026-03-19T02:18:57.599499,Patriot Commercial Properties,Phoenix,https://www.patriotcommercialproperties.com/,N/A,fetch_failed
2026-03-19T02:18:58.811531,Thrive Realty,Phoenix,https://www.thriverealtyaz.com/,office@thriverealtyaz.com,regex_homepage
2026-03-19T02:19:01.851744,Boston Cleaning Company,Boston,https://www.bostoncleaningcompanyinc.com/,N/A,not_found
2026-03-19T02:19:02.950204,Breezie Cleaning and Janitorial,Boston,https://breezie-cleaning.com/,N/A,not_found
2026-03-19T02:19:05.876166,Total Services Commercial Cleaning,Boston,https://totalservicescommercialcleaning.com/,N/A,not_found
2026-03-19T02:19:07.845318,JR Enviro Clean,New Jersey,https://jrenviroclean.com/,N/A,not_found
2026-03-19T02:19:09.067064,ARIA Commercial Cleaning Services,Orange County,https://www.ariacleaningservices.com/,contact@ariacleaningservices.com,regex_contact
2026-03-19T02:19:12.954929,ServiceMaster by Obis,Orange County,https://www.servicemasterclean.com/servicemaster-by-obis/,N/A,not_found
2026-03-19T02:19:14.258077,The Learning Experience New Tampa,Tampa,https://thelearningexperience.com/centers/new-tampa/,N/A,not_found
2026-03-19T02:20:23.128600,O2B Kids Tampa,Tampa,https://o2bkids.com/locations/south-tampa-preschool/,N/A,not_found
2026-03-19T02:20:25.045325,Primrose School of Lake Nona,Orlando,https://www.primroseschools.com/schools/lake-nona,N/A,not_found
2026-03-19T02:20:28.973689,Robindell Private School,Houston,https://www.robindell.com/,N/A,not_found
2026-03-19T02:20:32.775681,As We Grow Learning Center,Houston,https://awglearning.com/,N/A,not_found
2026-03-19T02:20:35.810275,Fannie Battle Day Home for Children,Nashville,https://fanniebattle.org/,N/A,not_found
2026-03-19T02:20:36.791482,Holly Street Daycare,Nashville,https://www.hollystreet.org/,N/A,not_found
2026-03-19T02:20:41.482434,Building Kidz San Francisco,San Francisco,https://www.buildingkidzschool.com/schools/san-francisco/,N/A,not_found
2026-03-19T02:20:42.664394,Sunshine House Charlotte,Charlotte,https://sunshinehouse.com/,hello@sshouse.com,regex_contact
2026-03-19T02:20:44.418496,Denver Janitorial Services,Denver,https://denver-janitorial.com/,N/A,not_found
2026-03-19T02:20:46.625273,The Janitorial Crew (Alta),Philadelphia,https://altaphl.com/,N/A,not_found
2026-03-19T02:20:47.642554,Akridge,Washington,https://www.akridge.com/,N/A,not_found
2026-03-19T02:20:48.801516,Rent the District,Washington,https://rentthedistrict.com/,contact@rentthedistrict.com,regex_homepage
2026-03-19T02:20:50.850931,Scout Properties DC,Washington,https://scoutpropertiesdc.com/,N/A,not_found
2026-03-19T02:21:04.435716,UHM Properties,Boston,https://www.uhmproperties.com/,contactus@uhmproperties.com,regex_contact
2026-03-19T02:22:08.404037,Peacock Properties,Boston,https://peacockpropertiesmgmt.com/,N/A,not_found
2026-03-19T02:22:10.068845,Rockwell Management,Houston,https://www.rockwellmgmt.com/,info@rockwellmgmt.com,regex_contact
2026-03-19T02:22:16.096635,SVN J. Beard Real Estate,Houston,https://www.jbeardcompany.com/,N/A,not_found
2026-03-19T02:23:19.976363,PMI DC Metro,Washington,https://www.washingtondcpropertymanagementinc.com/,N/A,not_found
2026-03-19T02:23:22.052842,Level 10 Management,Minneapolis,https://level10mgmt.com/,N/A,not_found
2026-03-19T02:23:23.275339,Modern CRE,Minneapolis,https://www.modern-cre.com/,N/A,not_found
2026-03-19T02:25:28.472123,Avenues Pet Hospital,San Francisco,https://www.avenuespethospital.com/,N/A,not_found
2026-03-19T02:25:30.096034,Urban Pet Hospital,San Francisco,https://www.sfurbanpethospital.com/,N/A,not_found
2026-03-19T02:25:31.290593,Camelback Animal Clinic,Phoenix,https://www.camelbackanimalcenterphoenix.com/,N/A,not_found
2026-03-19T02:25:34.889845,Canyon Animal Hospital,Phoenix,https://canyonanimalhospitalphoenix.com/,N/A,not_found
2026-03-19T02:25:36.566314,Buckner Animal Clinic,Dallas,https://www.buckneranimalclinic.com/,N/A,not_found
2026-03-19T02:27:42.078060,North Dallas Veterinary Hospital,Dallas,https://www.northdallasvet.com/,N/A,not_found
2026-03-19T02:27:44.987318,Gardens Animal Hospital,Miami,https://www.gardensanimalhospital.com/,N/A,not_found
2026-03-19T02:27:46.415410,Trail Animal Hospital,Miami,https://www.trailanimalhospital.com/,N/A,not_found
2026-03-19T02:27:48.331817,Sugarloaf Animal Clinic,Phoenix,https://sugarloafanimalclinic.com/,N/A,not_found
2026-03-19T02:28:51.446890,Lookout Mountain Veterinary Clinic,Phoenix,https://www.lookoutmountainvet.com/,N/A,not_found
2026-03-19T02:28:52.618363,Gibsons Restaurant Group,Chicago,https://grgmc.com/,N/A,not_found
2026-03-19T02:28:53.816093,DineAmic Hospitality,Chicago,https://www.dineamic.com/,N/A,not_found
2026-03-19T02:28:54.912877,F & B Group Holdings,Chicago,https://www.fbgroupchicago.com/,N/A,not_found
2026-03-19T02:28:55.737567,The Fifty/50 Group,Chicago,https://www.thefifty50group.com/,info@thefifty50group.com,regex_homepage
2026-03-19T02:31:01.204601,Susan's Catering,Nashville,https://www.susanscatering.com,N/A,not_found
2026-03-19T02:31:02.794075,Stage Left Catering,Nashville,http://stageleftcatering.com/,N/A,not_found
2026-03-19T02:31:05.863596,Menu Maker Catering,Nashville,https://menumakercatering.com/,info@menumakercatering.com,regex_contact
2026-03-19T02:31:07.269598,Panache Catering,Nashville,https://panachenashville.com/,N/A,not_found
2026-03-19T02:31:08.710872,G Catering,Nashville,https://gcatering.com/,N/A,not_found
2026-03-19T02:31:09.598365,Ambrosia Catering,Nashville,https://www.ambrosiacateringtn.com,info@ambrosiacateringtn.com,regex_homepage
2026-03-19T02:31:12.302989,La La Land Kind Cafe,Dallas,https://www.lalalandkindcafe.com/,N/A,not_found
2026-03-19T02:31:13.466980,151 Coffee,Dallas,https://www.151coffee.com/,N/A,not_found
2026-03-19T02:31:15.757614,White Rhino Coffee,Dallas,https://www.whiterhino.com/,N/A,not_found
2026-03-19T02:31:16.720640,Ms. Cheezious,Miami,https://www.mscheezious.com/,eat@mscheezious.com,regex_homepage
2026-03-19T02:31:17.863141,K5 Hospitality,Atlanta,https://www.k5hospitality.com/,N/A,not_found
2026-03-19T02:31:18.868564,101 Concepts Group,Atlanta,https://www.101concepts.com/,N/A,not_found
2026-03-19T02:32:50.131957,Fork and Flavor Catering,Houston,https://forkandflavorcatering.com/,N/A,not_found
2026-03-19T02:32:53.947505,Bailey Connor Catering,Houston,https://www.baileyconnor.com/,N/A,not_found
2026-03-19T02:32:56.505759,Lighthouse Catering,Houston,https://lighthousecateringtx.com/,N/A,not_found
2026-03-19T02:33:01.496904,HTX Catering,Houston,https://htxcatering.com/,N/A,not_found
2026-03-19T02:33:55.902806,Keifs Catering,Houston,https://keifscatering.com/,keifscatering@gmail.com,regex_homepage
2026-03-19T02:35:04.016195,TJs Catering,Houston,https://tjscatering.net/,N/A,not_found
2026-03-19T02:35:04.732061,F+F Concepts,Phoenix,https://www.fandfconcepts.com/,N/A,fetch_failed
2026-03-19T02:35:06.053763,Common Ground Culinary,Phoenix,https://www.commongroundculinary.com/,N/A,not_found
2026-03-19T02:35:07.076072,Romulus Restaurant Group,Phoenix,https://www.romulusinc.com,N/A,not_found
2026-03-19T02:35:08.654852,Le Chef Bakery,Montebello,https://www.lechefbakery.com/,N/A,not_found
2026-03-19T02:35:09.828334,Larder Baking Company,Los Angeles,https://www.larderbakingco.com/,N/A,not_found
2026-03-19T02:35:13.913038,Sweet Temptations,Los Angeles,https://sweettemptations.la/,N/A,not_found
2026-03-19T02:36:16.829802,La Provence Bakery,Los Angeles,http://www.laprovenceinc.com/,N/A,not_found
2026-03-19T02:36:18.025086,Cadoro Bakery,Inglewood,https://www.cadorobakery.com/,N/A,not_found
2026-03-19T02:36:19.853669,Buddy Brew Coffee,Tampa,https://www.buddybrew.com/,N/A,not_found
2026-03-19T02:36:21.641068,Bar One Lounge,Charlotte,https://baronelounge.com/,N/A,not_found
2026-03-19T02:36:25.121070,Infinity Live,Charlotte,https://infinitylive.com/,N/A,not_found
2026-03-19T02:36:26.013743,Cook Collective,Brooklyn,https://cookcollectivekitchen.com/,hello@cookcollectivekitchen.com,regex_homepage
2026-03-19T02:36:27.083265,Gastamo Group,Denver,https://www.gastamogroup.com/,N/A,not_found
2026-03-19T02:36:28.318987,TAG Restaurant Group,Denver,https://www.tagrestaurantgroup.com,N/A,not_found
2026-03-19T02:37:33.376036,Kevin Taylor Restaurant Group,Denver,https://ktrg.net/,N/A,not_found
2026-03-19T02:37:34.454057,Big Red F Restaurant Group,Denver,https://www.bigredf.com,N/A,not_found
2026-03-19T02:37:35.364555,The Culinary Creative Group,Denver,https://www.theculinarycreative.com/,N/A,not_found
2026-03-19T02:37:38.404373,Boston Catering & Events,Woburn,https://www.bostoncater.com/,N/A,not_found
2026-03-19T02:38:41.823850,Jules Catering,Boston,https://www.julescatering.com/,N/A,not_found
2026-03-19T02:38:47.021505,Rebeccas Culinary Group,Boston,https://rebeccasculinarygroup.com/,N/A,not_found
2026-03-19T02:38:47.914082,13th Street Kitchens,Philadelphia,https://13thstreetkitchens.com/,info@13thstreetkitchens.com,regex_homepage
2026-03-19T02:39:15.432601,High Street Hospitality Group,Philadelphia,https://highsthospitality.com/,info@highstreetphilly.com,regex_contact
2026-03-19T02:39:16.684656,Pearsons Catering,Orlando,https://www.pearsonscatering.com/,N/A,not_found
2026-03-19T02:39:17.577702,Big City Catering,Orlando,https://bigcitycatering.com/,tom@bigcitycatering.com,regex_homepage
2026-03-19T02:39:18.846459,John Michael Catering,Orlando,https://johnmichaelevents.com/,N/A,not_found
2026-03-19T02:39:22.395212,Buchmann Bakery & Restaurant Supplies,San Diego,https://buchmannegg.com/,sales@buchmannegg.com,regex_contact
2026-03-19T02:39:24.695589,Sadie Rose Baking,San Diego,https://sadierose.com/,N/A,not_found
2026-03-19T02:39:27.215001,Franks Bakery,San Diego,https://franksbakerysandiego.com/,N/A,not_found
2026-03-19T02:39:28.342295,OBriens Bakery,San Diego,https://www.obriensbakerysd.com/,N/A,not_found
2026-03-19T02:39:33.667585,Bread and Cie,San Diego,https://breadandcie.com/,N/A,not_found
2026-03-19T02:39:35.416798,Split Bakehouse,San Diego,https://splitbakehouse.com/,N/A,not_found
2026-03-19T02:39:36.496911,Surdyks Catering,Minneapolis,https://www.surdykscatering.com/,N/A,not_found
2026-03-19T02:39:39.593699,Chowgirls Catering,Minneapolis,https://www.chowgirls.net,N/A,not_found
2026-03-19T02:39:41.516656,The Deco Catering,Minneapolis,https://www.decocatering.com/,N/A,not_found
2026-03-19T02:39:43.221530,Mintahoe Catering & Events,Minneapolis,https://www.mintahoe.com/,N/A,not_found
2026-03-19T02:39:44.574407,Vittles Catering,Minneapolis,https://www.vittlescateringmn.com,N/A,not_found
2026-03-19T02:39:45.823171,Food Gallery Catering,Minneapolis,https://foodgallerycatering.com/,N/A,not_found
2026-03-19T02:39:46.878410,The Coconut Truck,Orange County,http://www.thecoconuttruck.com/,info@thecoconuttruck.com,regex_contact
2026-03-19T02:39:48.091342,Graze Burger Co,Orange County,https://grazeburgerco.com,N/A,not_found
2026-03-19T02:39:51.114236,River Jetty Restaurant Group,Orange County,https://www.riverjettyrg.com/,info@riverjettyrg.com,regex_contact
2026-03-19T02:39:52.184106,Kei Concepts,Huntington Beach,https://www.keiconcepts.info/,N/A,not_found
2026-03-19T02:39:57.372194,Numbers Nightclub,Houston,https://numbersnightclub.com/,N/A,not_found
2026-03-19T02:39:58.362409,Graspa Group,Miami,https://www.graspagroup.com/,N/A,not_found
2026-03-19T02:40:00.938964,The Genuine Hospitality Group,Miami,https://thegenuinehospitalitygroup.com/,N/A,not_found
2026-03-19T02:40:02.038154,Big Time Restaurant Group,Miami,https://www.bigtimerestaurants.com/,N/A,not_found
2026-03-19T02:40:04.163001,The Restaurant People,Miami,https://therestaurantpeople.com/,N/A,not_found
2026-03-19T02:40:05.081223,Sinplicity Catering,Washington,https://www.sinplicitycatering.com,info@sinplicitycatering.com,regex_homepage
2026-03-19T02:40:05.890760,CNF Catering,Washington,https://cnfcatering.com/,sales@cnfcatering.com,regex_homepage
2026-03-19T02:40:07.151024,Eat & Smile Catering,Washington,https://www.eatandsmilecatering.com,N/A,not_found
2026-03-19T02:40:08.327875,The Catering Company of Washington,Washington,https://www.thecateringco.com,N/A,not_found
2026-03-19T02:40:12.993552,Silver Spoon Caterers,Washington,https://www.silverspooncaterers.com/,N/A,not_found
2026-03-19T02:40:14.213651,Spilled Milk Catering,Washington,https://spilledmilkcatering.com/,info@spilledmilkcatering.com,regex_homepage
2026-03-19T02:40:37.871175,Cohn Restaurant Group,San Diego,https://www.dinecrg.com/,contactus@dinecrg.com,regex_contact
2026-03-19T02:40:42.502830,SDCM Restaurant Group,San Diego,https://sdcm.com/,N/A,not_found
2026-03-19T02:40:45.299682,Social Syndicate,San Diego,https://socialsyndicate.com/,N/A,not_found
